Continent,Geographic Area,Indicator,Sex,TIME_PERIOD,CATEGORY,OBS_VALUE,Unit of Measure
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,2016,4,30,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,2017,4,30,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,2018,4,29,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,2019,4,28,Percent
Eurasia,South Asia,Weight-for-age <-2 SD (Underweight),Total,2020,4,28,Percent
Eurasia,Eastern Europe and Central Asia,Weight-for-age <-2 SD (Underweight),Total,1995,3,40,Percent
Eurasia,Eastern Europe and Central Asia,Weight-for-age <-2 SD (Underweight),Total,1996,3,40,Percent
Eurasia,Eastern Europe and Central Asia,Weight-for-age <-2 SD (Underweight),Total,1997,3,40,Percent
Eurasia,Eastern Europe and Central Asia,Weight-for-age <-2 SD (Underweight),Total,1998,3,40,Percent
Eurasia,Eastern Europe and Central Asia,Weight-for-age <-2 SD (Underweight),Total,1999,3,44,Percent
Eurasia,Eastern Europe and Central Asia,Weight-for-age <-2 SD (Underweight),Total,2000,3,44,Percent
Eurasia,Eastern Europe and Central Asia,Weight-for-age <-2 SD (Underweight),Total,2001,3,44,Percent
Eurasia,Eastern Europe and Central Asia,Weight-for-age <-2 SD (Underweight),Total,2002,3,44,Percent
Eurasia,Eastern Europe and Central Asia,Weight-for-age <-2 SD (Underweight),Total,2003,3,44,Percent
Eurasia,Eastern Europe and Central Asia,Weight-for-age <-2 SD (Underweight),Total,2004,3,44,Percent
Eurasia,Eastern Europe and Central Asia,Weight-for-age <-2 SD (Underweight),Total,2005,3,44,Percent
Eurasia,Eastern Europe and Central Asia,Weight-for-age <-2 SD (Underweight),Total,2006,3,44,Percent
Eurasia,Eastern Europe and Central Asia,Weight-for-age <-2 SD (Underweight),Total,2007,3,44,Percent
Eurasia,Eastern Europe and Central Asia,Weight-for-age <-2 SD (Underweight),Total,2008,3,44,Percent
Eurasia,Eastern Europe and Central Asia,Weight-for-age <-2 SD (Underweight),Total,2009,3,44,Percent
Eurasia,Eastern Europe and Central Asia,Weight-for-age <-2 SD (Underweight),Total,2010,3,44,Percent
Eurasia,Eastern Europe and Central Asia,Weight-for-age <-2 SD (Underweight),Total,2011,3,44,Percent
Eurasia,Eastern Europe and Central Asia,Weight-for-age <-2 SD (Underweight),Total,2012,3,44,Percent
Eurasia,Eastern Europe and Central Asia,Weight-for-age <-2 SD (Underweight),Total,2013,3,48,Percent
Eurasia,Eastern Europe and Central Asia,Weight-for-age <-2 SD (Underweight),Total,2014,3,48,Percent
Eurasia,Eastern Europe and Central Asia,Weight-for-age <-2 SD (Underweight),Total,2015,3,48,Percent
Eurasia,Eastern Europe and Central Asia,Weight-for-age <-2 SD (Underweight),Total,2016,3,48,Percent
Eurasia,Eastern Europe and Central Asia,Weight-for-age <-2 SD (Underweight),Total,2017,3,48,Percent
Eurasia,Eastern Europe and Central Asia,Weight-for-age <-2 SD (Underweight),Total,2018,3,48,Percent
Eurasia,Eastern Europe and Central Asia,Weight-for-age <-2 SD (Underweight),Total,2019,3,48,Percent
Eurasia,Eastern Europe and Central Asia,Weight-for-age <-2 SD (Underweight),Total,2020,3,48,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,1985,1,65,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,1986,1,64,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,1987,1,63,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,1988,1,62,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,1989,1,61,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,1990,1,60,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,1991,1,59,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,1992,1,58,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,1993,2,57,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,1994,2,56,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,1995,2,55,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,1996,2,54,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,1997,2,53,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,1998,2,52,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,1999,2,51,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,2000,2,50,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,2001,3,49,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,2002,3,47,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,2003,3,46,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,2004,3,45,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,2005,3,44,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,2006,3,43,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,2007,3,42,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,2008,3,41,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,2009,3,40,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,2010,3,39,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,2011,3,38,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,2012,4,37,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,2013,4,37,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,2014,4,36,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,2015,4,35,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,2016,4,34,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,2017,4,33,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,2018,4,32,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,2019,4,31,Percent
Eurasia,South-East Asia,Height-for-age <-2 SD (stunting),Total,2020,4,30,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,1985,3,40,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,1986,3,40,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,1987,3,40,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,1988,3,40,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,1989,3,40,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,1990,3,40,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,1991,3,40,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,1992,3,40,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,1993,3,40,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,1994,3,40,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,1995,3,40,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,1996,3,40,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,1997,3,40,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,1998,3,40,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,1999,3,40,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,2000,3,40,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,2001,3,40,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,2002,3,40,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,2003,3,40,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,2004,3,40,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,2005,3,40,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,2006,3,44,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,2007,3,44,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,2008,3,44,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,2009,3,44,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,2010,3,44,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,2011,3,44,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,2012,3,44,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,2013,3,44,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,2014,3,44,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,2015,3,44,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,2016,3,44,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,2017,3,44,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,2018,3,44,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,2019,2,52,Percent
America,Americas,Height-for-age <-2 SD (stunting),Total,2020,2,52,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,1985,2,52,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,1986,3,42,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,1987,3,44,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,1988,2,52,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,1989,4,37,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,1990,4,38,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,1991,4,38,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,1992,4,38,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,1993,4,38,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,1994,4,38,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,1995,4,38,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,1996,4,38,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,1997,3,44,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,1998,3,44,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,1999,3,44,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,2000,3,44,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,2001,3,44,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,2002,3,44,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,2003,3,44,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,2004,3,44,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,2005,3,44,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,2006,3,44,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,2007,3,44,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,2008,3,44,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,2009,3,44,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,2010,3,45,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,2011,3,45,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,2012,3,45,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,2013,3,45,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,2014,3,45,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,2015,3,45,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,2016,3,45,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,2017,3,45,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,2018,3,45,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,2019,2,52,Percent
America,Western Pacific,Height-for-age <-2 SD (stunting),Total,2020,2,52,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,1985,3,43,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,1986,3,43,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,1987,3,42,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,1988,3,41,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,1989,3,41,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,1990,3,40,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,1991,3,39,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,1992,3,39,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,1993,3,38,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,1994,3,38,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,1995,4,37,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,1996,4,36,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,1997,4,36,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,1998,4,35,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,1999,4,35,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,2000,4,34,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,2001,4,34,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,2002,4,33,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,2003,4,32,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,2004,4,32,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,2005,4,31,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,2006,4,31,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,2007,4,30,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,2008,4,30,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,2009,4,29,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,2010,4,29,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,2011,4,28,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,2012,4,28,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,2013,4,27,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,2014,4,27,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,2015,4,26,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,2016,4,26,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,2017,3,40,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,2018,3,40,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,2019,3,40,Percent
Eurasia,Eastern Mediterranean,Height-for-age <-2 SD (stunting),Total,2020,3,40,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,1985,3,45,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,1986,3,45,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,1987,3,45,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,1988,3,45,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,1989,3,45,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,1990,3,45,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,1991,3,45,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,1992,3,45,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,1993,3,45,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,1994,3,45,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,1995,3,45,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,1996,3,45,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,1997,3,45,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,1998,3,45,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,1999,3,45,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,2000,3,45,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,2001,3,45,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,2002,3,46,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,2003,3,46,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,2004,3,46,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,2005,2,52,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,2006,2,52,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,2007,2,52,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,2008,2,52,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,2009,2,52,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,2010,2,52,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,2011,2,52,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,2012,2,52,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,2013,2,52,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,2014,2,52,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,2015,2,52,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,2016,2,52,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,2017,2,52,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,2018,2,52,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,2019,2,52,Percent
America,Western Pacific,Weight-for-age <-2 SD (Underweight),Total,2020,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,1985,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,1986,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,1987,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,1988,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,1989,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,1990,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,1991,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,1992,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,1993,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,1994,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,1995,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,1996,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,1997,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,1998,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,1999,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,2000,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,2001,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,2002,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,2003,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,2004,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,2005,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,2006,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,2007,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,2008,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,2009,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,2010,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,2011,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,2012,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,2013,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,2014,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,2015,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,2016,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,2017,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,2018,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,2019,2,52,Percent
America,Americas,Weight-for-age <-2 SD (Underweight),Total,2020,2,52,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,1985,3,40,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,1986,3,40,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,1987,3,40,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,1988,3,40,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,1989,3,40,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,1990,3,40,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,1991,3,40,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,1992,3,40,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,1993,3,40,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,1994,3,40,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,1995,3,40,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,1996,3,40,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,1997,3,40,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,1998,3,40,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,1999,3,40,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,2000,3,40,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,2001,3,40,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,2002,3,40,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,2003,3,40,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,2004,3,40,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,2005,3,40,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,2006,3,40,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,2007,3,40,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,2008,3,40,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,2009,3,40,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,2010,3,40,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,2011,3,40,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,2012,3,40,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,2013,3,40,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,2014,3,40,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,2015,3,40,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,2016,3,40,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,2017,3,40,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,2018,3,40,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,2019,3,40,Percent
Eurasia,Eastern Mediterranean,Weight-for-age <-2 SD (Underweight),Total,2020,3,40,Percent
Eurasia,South-East Asia,Weight-for-age <-2 SD (Underweight),Total,1985,2,53,Percent
Eurasia,South-East Asia,Weight-for-age <-2 SD (Underweight),Total,1986,2,52,Percent
Eurasia,South-East Asia,Weight-for-age <-2 SD (Underweight),Total,1987,2,52,Percent
Eurasia,South-East Asia,Weight-for-age <-2 SD (Underweight),Total,1988,2,51,Percent
Eurasia,South-East Asia,Weight-for-age <-2 SD (Underweight),Total,1989,2,50,Percent
Eurasia,South-East Asia,Weight-for-age <-2 SD (Underweight),Total,1990,3,49,Percent
Eurasia,South-East Asia,Weight-for-age <-2 SD (Underweight),Total,1991,3,48,Percent
Eurasia,South-East Asia,Weight-for-age <-2 SD (Underweight),Total,1992,3,47,Percent
Eurasia,South-East Asia,Weight-for-age <-2 SD (Underweight),Total,1993,3,46,Percent
Eurasia,South-East Asia,Weight-for-age <-2 SD (Underweight),Total,1994,3,45,Percent
Eurasia,South-East Asia,Weight-for-age <-2 SD (Underweight),Total,1995,3,45,Percent
Eurasia,South-East Asia,Weight-for-age <-2 SD (Underweight),Total,1996,3,44,Percent
Eurasia,South-East Asia,Weight-for-age <-2 SD (Underweight),Total,1997,3,43,Percent
Eurasia,South-East Asia,Weight-for-age <-2 SD (Underweight),Total,1998,3,42,Percent
Eurasia,South-East Asia,Weight-for-age <-2 SD (Underweight),Total,1999,3,41,Percent
Eurasia,South-East Asia,Weight-for-age <-2 SD (Underweight),Total,2000,3,40,Percent
Eurasia,South-East Asia,Weight-for-age <-2 SD (Underweight),Total,2001,3,39,Percent
Eurasia,South-East Asia,Weight-for-age <-2 SD (Underweight),Total,2002,3,39,Percent
Eurasia,South-East Asia,Weight-for-age <-2 SD (Underweight),Total,2003,3,38,Percent
Eurasia,South-East Asia,Weight-for-age <-2 SD (Underweight),Total,2004,4,37,Percent
Eurasia,South-East Asia,Weight-for-age <-2 SD (Underweight),Total,2005,4,36,Percent
Eurasia,South-East Asia,Weight-for-age <-2 SD (Underweight),Total,2006,4,35,Percent
Eurasia,South-East Asia,Weight-for-age <-2 SD (Underweight),Total,2007,4,34,Percent
Eurasia,South-East Asia,Weight-for-age <-2 SD (Underweight),Total,2008,4,34,Percent
Eurasia,South-East Asia,Weight-for-age <-2 SD (Underweight),Total,2009,4,33,Percent
Eurasia,South-East Asia,Weight-for-age <-2 SD (Underweight),Total,2010,4,32,Percent
Eurasia,South-East Asia,Weight-for-age <-2 SD (Underweight),Total,2011,4,31,Percent
Eurasia,South-East Asia,Weight-for-age <-2 SD (Underweight),Total,2012,4,31,Percent
Eurasia,South-East Asia,Weight-for-age <-2 SD (Underweight),Total,2013,4,30,Percent
Eurasia,South-East Asia,Weight-for-age <-2 SD (Underweight),Total,2014,4,29,Percent
Eurasia,South-East Asia,Weight-for-age <-2 SD (Underweight),Total,2015,4,28,Percent
Eurasia,South-East Asia,Weight-for-age <-2 SD (Underweight),Total,2016,4,28,Percent
Eurasia,South-East Asia,Weight-for-age <-2 SD (Underweight),Total,2017,4,27,Percent
